Temps, It, Stocks, Prix
8,8,107.416504,5.275554
9,9,110.636894,7.951051
10,10,106.495293,3.986389
11,11,106.674019,3.822600
12,12,107.109444,4.095895
13,13,105.722488,3.375141
14,14,105.457497,2.830421
15,15,106.398315,3.099041
16,16,106.463585,2.834444
17,17,107.916870,3.769160
18,18,107.770950,3.906821
19,19,106.518639,3.251386
20,20,107.551941,2.907776
21,21,107.236221,3.323418
22,22,107.434822,2.451650
23,23,108.262856,3.321459
24,24,107.159500,2.131377
25,25,104.533371,0.931774
26,26,105.410835,0.811586
27,27,106.094643,1.185078
28,28,105.117271,0.584108
29,29,106.624832,1.226638
30,30,106.215210,0.671949
31,31,103.182030,0.090851
32,32,105.997620,0.423481
33,33,104.767517,0.466376
34,34,105.985817,0.248965
35,35,105.035492,0.258423
36,36,104.364548,0.160429
37,37,106.054962,0.219709
38,38,104.851395,0.030320
39,39,103.812706,0.050659
40,40,105.267876,0.023771
41,41,104.931221,0.000000
42,42,104.307587,0.000000
43,43,104.242920,0.000000
44,44,105.158218,0.000000
45,45,105.875496,0.000000
46,46,105.462112,0.000000
47,47,104.755562,0.000000
48,48,103.619812,0.000000
49,49,104.243225,0.000000
50,50,106.602089,0.000000
51,51,107.229691,0.000000
52,52,105.199356,0.000000
53,53,105.431358,0.000000
54,54,106.490410,0.000000
55,55,107.118073,0.000000
56,56,106.452110,0.000000
57,57,107.228340,0.000000
58,58,109.182800,0.000000
59,59,109.647758,0.000000
60,60,108.200432,0.000000
61,61,106.817436,0.000000
62,62,106.699135,0.000000
63,63,107.207924,0.000000
64,64,106.519905,0.000000
65,65,107.047981,0.000000
66,66,106.341705,0.000000
67,67,106.097603,0.000000
68,68,106.743057,0.000000
69,69,106.858765,0.000000
70,70,107.379051,0.000000
71,71,109.554611,0.000000
72,72,110.248131,0.000000
73,73,110.418129,0.000000
74,74,111.496017,0.000000
75,75,112.087631,0.000000
76,76,113.582542,0.000000
77,77,112.725624,0.000000
78,78,115.698944,0.000000
79,79,115.577782,0.000000
80,80,116.105629,0.000000
81,81,115.798759,0.000000
82,82,115.318443,0.000000
83,83,115.453636,0.000000
84,84,116.371758,0.000000
85,85,118.040901,0.000000
86,86,117.568794,0.000000
87,86,120.428001,0.000000
88,86,120.034851,0.000000
89,87,119.968941,0.000000
90,88,119.855774,0.000000
91,88,120.055412,0.000000
92,88,121.344093,0.000000
93,88,120.920021,0.000000
